year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2022,1458.068784,1460.114314,1455.808588,1457.980843,10379.13569,1458.113008,1458.28341,1458.456741,1458.631064,1458.114343,1458.285389,1458.457397,1458.628782,1462.468562,1458.113008,1453.757454,1458.835191,1458.042717,1458.279873,1458.335427,0,1458.112776,1458.282267,1458.62958,42.87818754,30.39217973,21.97488606,-0.487090749,-4.152809621,-5.97389175,-7.677685118,-0.171045378,-0.514439052,-0.343393674,-0.171384875,-0.478973855,-0.682647059,-1.033647059,-1.382254902,-0.022412574,-0.045827216,-0.092896175,-0.034584761,48.45996275,48.52243025,49.52546985,49.5048456,49.54066939,49.52546985,49.6518506,49.63277216,50.03199055,-51.82631939,4.352859599,4.35654902,1457.967915,22.51750264,0.490499195,MUTHOOTFIN,2188.018608
2015,625.6393329,626.4722583,624.7825206,625.633003,28642.11449,625.6316609,625.6302698,625.629202,625.6280302,625.6317473,625.6304783,625.6294799,625.6287229,627.3690661,625.6316609,623.8942557,625.6279946,625.6540331,625.6060747,625.5864313,618.4348251,625.6316629,625.6301624,625.6279817,42.05296476,30.4650016,22.33849384,0.002847534,-0.450950466,-0.72717966,-0.482904221,0.001268966,0.003024305,0.001755347,0.000757068,0.001936925,0.005154206,0.007583023,0.009210324,0.001581173,0.002861395,0.005466109,0.000488195,50.08595543,50.08022989,50.39866517,50.39680109,50.39952167,50.39866517,50.08399732,50.08412869,50.22662926,-49.63240299,1.715271843,1.714598946,625.6292606,21.79902119,0.43756557,M_M,938.8635186
2016,656.1099924,656.8629608,655.2875553,656.0897438,26051.92201,656.0944678,656.1002625,656.1058429,656.1115303,656.094437,656.1001828,656.1059063,656.1116396,657.7401966,656.0944678,654.4487391,656.1180059,656.0915744,656.0720151,656.1050554,633.0080492,656.0944661,656.1003352,656.1115207,42.42663091,31.26394252,22.98267109,-0.015964603,-2.766028021,-3.923760975,-4.488516061,-0.005745756,-0.01720263,-0.011456874,-0.005733393,-0.016053216,-0.022805787,-0.034111601,-0.04590254,-0.000997079,-0.001842977,-0.003803266,-0.00257908,49.74358571,49.56858087,50.84648685,50.84681949,50.84703832,50.84648685,49.67934892,49.67968885,51.28321864,-49.54596307,1.599607328,1.599328874,656.0800867,21.89238391,0.454658362,M_M,984.5067385
2017,671.3093237,671.9082777,670.6517553,671.2896816,31566.59904,671.2723634,671.2510041,671.2298268,671.208539,671.2724242,671.2510728,671.2297202,671.2083312,672.5876083,671.2723634,669.9571185,671.1845843,671.2480177,671.2844392,671.2337835,545.75,671.2723497,671.2509387,671.2085527,42.20852778,30.6196841,22.19181252,0.05969145,-3.953904945,-4.485470312,-4.72068506,0.021351388,0.064092961,0.042741573,0.021388974,0.059901603,0.08528922,0.127771651,0.170871446,0.006996153,0.013813448,0.027781232,0.00897868,49.71573331,49.40878899,49.63165579,49.63006139,49.63340146,49.63165579,48.43772998,48.43651353,50.69877937,-50.9689279,1.274766025,1.274767002,671.2832382,21.37061581,0.425051903,M_M,1007.234155
2018,825.6238321,826.586069,824.5530402,825.5929706,35166.15636,825.5872279,825.5799736,825.57243,825.5647536,825.5871956,825.5797817,825.5722085,825.5645659,827.7650802,825.5872279,823.4093757,825.5449471,825.5668783,825.5739488,825.5241108,545.75,825.5872186,825.5800261,825.564912,42.01875453,30.81322695,22.70430768,0.021508908,-0.419927251,-0.166589735,0.509464146,0.007413866,0.022629699,0.015215833,0.007642594,0.021407496,0.029428401,0.045004623,0.060665144,0.002807193,0.00566134,0.011446757,0.002802974,50.29314625,50.18341536,51.7215846,51.7218176,51.72205003,51.7215846,50.04773787,50.04375832,51.7908499,-48.5079167,2.062285862,2.062329363,825.5773599,21.96532436,0.534500333,M_M,1238.862589
2019,612.9506963,613.7183916,612.1282632,612.92139,48185.31207,612.9512343,612.9883566,613.0253838,613.0623983,612.9511899,612.9882878,613.025322,613.0623243,614.5808334,612.9512343,611.3216352,613.1067388,613.0886787,613.1934968,613.2313169,736.3258875,612.9512456,612.9883868,613.0624427,40.90692592,30.20624469,22.88316725,-0.103593175,-2.461337337,-4.53839837,-5.627358166,-0.037097907,-0.111134336,-0.074036429,-0.037002263,-0.103592074,-0.148495358,-0.222547788,-0.296357182,-0.010330276,-0.02054647,-0.041013476,-0.015662072,49.03996602,49.09235276,49.46785597,49.47054824,49.46525088,49.46785597,49.75156035,49.75497056,49.90376909,-51.11510732,1.605618026,1.605417804,612.9226816,21.74141308,0.531184794,M_M,919.7825232
2020,545.7922141,546.7745775,544.7735358,545.793952,81920.4536,545.7737277,545.7488358,545.7243415,545.6997357,545.7738307,545.7490153,545.7242482,545.6994521,547.8905123,545.7737277,543.656943,545.6593787,545.7360588,545.6986085,545.6514967,993,545.7737154,545.7487327,545.6996855,40.50512768,29.48514861,21.73188233,0.06907317,-2.207981574,-1.652912287,-0.813164526,0.024815384,0.074378605,0.049563221,0.024796119,0.069423392,0.099184205,0.147948554,0.198185055,0.011445517,0.022417589,0.044607857,0.011221431,50.30556267,50.07549519,49.98333007,49.98005737,49.986128,49.98333007,49.00642751,49.00395367,50.89110218,-50.26961824,2.031697158,2.032283695,545.7806884,21.84657329,0.542261787,M_M,819.1613454
2021,815.4394067,816.5474037,814.2455341,815.4168963,59551.81731,815.4044124,815.3884752,815.3721939,815.3560258,815.4043248,815.3883164,815.3722455,815.3561739,817.8164157,815.4044124,812.992409,815.3224611,815.4430255,815.3809431,815.3786022,993,815.4044153,815.3885717,815.3560556,41.21128312,30.05491743,22.07943607,0.045196828,-2.087724339,-1.751490987,-1.422024967,0.016008417,0.048150963,0.032142547,0.016071664,0.04501693,0.064137894,0.096860647,0.128310909,0.005397215,0.010889872,0.021476992,0.005854419,49.89748004,49.76765775,50.18407773,50.18644336,50.18219621,50.18407773,49.43691499,49.43677055,50.91638588,-50.31591107,2.333788015,2.333390069,815.403278,21.77503832,0.520060275,M_M,1223.670171
2022,858.4140784,859.5323922,857.1377647,858.3758824,42948.58784,858.364851,858.3500196,858.3365974,858.3234422,858.3647265,858.3507591,858.3369776,858.3226826,860.7660718,858.364851,855.9636301,858.2990684,858.4537035,858.4673966,858.7480649,993,858.3650032,858.3499621,858.3229544,42.23072564,31.92588004,23.95254501,0.036550025,-3.449822824,-5.972503205,-5.529171239,0.013967394,0.04204384,0.028076446,0.014294977,0.040941753,0.055352941,0.080823529,0.107431373,0.004500097,0.008426696,0.016223314,0.004352077,49.80896215,49.59351037,50.65914377,50.6629473,50.65057795,50.65914377,48.55509337,48.58742822,51.69175055,-50.1442089,2.415443638,2.418509804,858.3486797,21.53674675,0.552610148,M_M,1288.101275
2015,813.9397614,815.2720163,812.6288095,813.9605346,1464.128286,813.9552942,813.9479043,813.9404746,813.9329367,813.9551201,813.9478416,813.9406558,813.9338197,816.8507847,813.9552942,811.0598038,813.9493878,814.0365844,813.9416509,813.9543179,912.196969,813.9553691,813.9480145,813.9330239,46.86066405,34.83424557,26.19704228,0.020857924,-2.916033377,-4.226268376,-4.559354958,0.007278473,0.021300416,0.014021877,0.006835044,0.018674143,0.028995974,0.043929079,0.059184821,0.003758012,0.007574717,0.014986778,0.002569807,49.58325056,49.38718952,48.74551184,48.74550287,48.74488033,48.74551184,48.96931828,48.97339689,49.4487271,-51.9732733,2.7048928,2.704907649,813.9537868,21.21953897,0.197994616,NAUKRI,1221.586421
2016,820.5705663,821.6724187,819.4374687,820.568257,1009.179088,820.563813,820.5576953,820.5503429,820.5427787,820.5636556,820.5570164,820.5499446,820.5427989,823.3138097,820.563813,817.8138162,820.4896376,820.6952221,820.8694273,820.891602,734.2822979,820.5637877,820.5580223,820.5432283,45.32012778,32.67258725,23.83988093,0.020915685,-2.342106049,-2.590448108,-2.42474461,0.006639276,0.020856783,0.014217508,0.007145708,0.019948195,0.026283865,0.041989446,0.056859972,0.002970956,0.006110993,0.012083103,0.002404575,49.59262864,49.59504398,48.54530557,48.54507087,48.54533208,48.54530557,48.96488041,48.96209013,49.93176859,-52.20009813,2.30687639,2.308649766,820.5593815,20.49579435,0.146313487,NAUKRI,1231.391153
2017,983.5541121,984.9414405,982.1037796,983.5483914,1106.310371,983.4945528,983.4282859,983.3624965,983.2977859,983.4947817,983.4291784,983.365459,983.3034819,986.8611125,983.4945528,980.1279932,983.2803262,983.566449,983.6152556,983.585039,0,983.4945158,983.4280069,983.2970095,45.48433657,33.15306642,24.39077248,0.178896187,-3.118355868,-3.660991636,-4.081778788,0.065603251,0.191299729,0.125696479,0.061977095,0.172584504,0.266013302,0.394457662,0.517943657,0.013795263,0.026808109,0.052104744,0.015823408,49.60867815,49.37447427,50.76947676,50.76940109,50.77112071,50.76947676,49.45567529,49.45843029,51.44071245,-49.97318745,2.910827187,2.914618255,983.5312038,20.00976192,0.189653842,NAUKRI,1475.99333
2018,1356.808182,1359.193213,1354.301955,1356.773642,1729.85729,1356.768642,1356.761788,1356.755339,1356.747887,1356.768524,1356.76134,1356.752479,1356.741815,1362.236002,1356.768642,1351.301282,1356.65478,1356.728694,1356.641189,1356.521423,0,1356.768694,1356.761814,1356.748394,45.15773119,33.51222832,25.12366069,0.023468225,-3.139986775,-5.302362231,-6.581992097,0.007183931,0.026708964,0.019525033,0.010664203,0.030923549,0.025107413,0.040689074,0.062084625,0.003713636,0.007070587,0.014281818,0.001740039,49.21720188,49.02715112,50.05919144,50.05953333,50.05695796,50.05919144,49.68320094,49.68321943,50.46808369,-51.63259804,5.001660899,4.996568228,1356.75627,21.11750509,0.268276582,NAUKRI,2036.34419
2019,2080.555066,2084.139448,2076.929885,2080.563588,3756.202731,2080.443656,2080.294832,2080.145472,2079.995828,2080.443816,2080.294502,2080.144899,2079.995093,2087.786446,2080.443656,2073.100867,2079.800155,2080.694912,2080.413168,2080.181478,0,2080.443546,2080.294728,2079.996149,44.34949271,33.28009525,25.13990348,0.419294102,-2.529063418,-3.653236155,-3.950640463,0.149314122,0.44872365,0.299409528,0.149805893,0.419463538,0.596889678,0.896657564,1.196884216,0.017602845,0.03501859,0.070103909,0.021626756,49.97168994,49.66305644,50.45056154,50.44869157,50.45461748,50.45056154,49.86837746,49.86317519,50.32534484,-49.92211878,7.268762315,7.270862916,2080.544307,21.60656803,0.338491779,NAUKRI,3122.604391
2020,3083.818254,3089.627749,3077.941249,3083.884241,6080.642572,3083.646332,3083.351718,3083.060176,3082.769544,3083.64705,3083.353662,3083.061382,3082.768902,3096.390153,3083.646332,3070.90251,3082.359715,3083.380974,3083.261407,3083.138888,0,3083.646188,3083.351232,3082.768055,42.48354886,30.976814,22.8771518,0.814147128,-1.243306299,-1.26764663,-0.858190009,0.293388021,0.87814883,0.584760809,0.292480499,0.819646345,1.176710072,1.753576933,2.335968642,0.020199105,0.040266814,0.080357592,0.023215138,50.50190212,50.1942717,50.40567536,50.40491989,50.40578297,50.40567536,49.34067389,49.34062553,50.73282881,-49.60343756,11.84857116,11.85587829,3083.817746,22.06904583,0.450219653,NAUKRI,4628.598374
2021,5368.196961,5377.015448,5358.808016,5368.00014,8187.839304,5367.913873,5367.802135,5367.685679,5367.567741,5367.91292,5367.799274,5367.684195,5367.569678,5386.758424,5367.913873,5349.069322,5367.415798,5368.407957,5368.30711,5368.320939,0,5367.914101,5367.802808,5367.57005,41.01533448,30.65742256,23.44680551,0.328916744,-1.194742008,-1.301717125,-1.338209375,0.113645635,0.343241549,0.229595913,0.114516928,0.319265984,0.449424542,0.692835143,0.925468742,0.006187731,0.012464148,0.025543227,0.006445933,49.90422908,49.80131008,50.25702365,50.25932259,50.25359641,50.25702365,49.73522534,49.73862029,50.5734549,-50.52016258,18.39663482,18.39513427,5367.941202,21.74947234,0.495506731,NAUKRI,8056.419456
2022,5043.579627,5051.355471,5034.684588,5043.116353,7071.370196,5044.014271,5045.145637,5046.308285,5047.479427,5044.017399,5045.162939,5046.31649,5047.468028,5061.815294,5044.014271,5026.213247,5049.340119,5043.809789,5044.255334,5044.768506,0,5044.014359,5045.14172,5047.465689,43.01918148,31.91424023,25.13856405,-3.267300025,-1.133212045,-3.353236948,-5.021999926,-1.145539942,-3.45062986,-2.305089918,-1.151538396,-3.217276486,-4.563529412,-6.946117647,-9.262941176,-0.042534089,-0.086743802,-0.175559476,-0.065450434,47.64451716,48.23919249,51.18150778,51.16999205,51.18728185,51.18150778,51.4848336,51.49392937,51.33042363,-49.58593672,17.03921015,17.01917647,5043.052137,21.84015187,0.485581524,NAUKRI,7568.697765
2015,6428.61078,6434.948943,6421.984499,6428.290324,856.2500592,6428.428197,6428.600553,6428.774537,6428.949603,6428.42838,6428.60182,6428.777001,6428.954059,6442.886841,6428.428197,6413.969553,6429.223314,6428.01978,6428.585366,6429.162979,7333.428697,6428.428335,6428.600266,6428.948495,43.99516803,32.73870858,24.67180649,-0.490516031,-3.861214207,-5.571746598,-6.708060002,-0.173440787,-0.525679307,-0.352238356,-0.177054818,-0.497343101,-0.691365735,-1.043621241,-1.395592588,-0.004200147,-0.008639818,-0.017597304,-0.007636384,48.98936876,48.85363317,48.97791552,48.97507348,48.9776457,48.97791552,49.54210722,49.54694547,48.79497542,-51.25252276,13.380771,13.37751302,6428.407922,21.16258364,0.32466536,NESTLEIND,9645.941193
2016,6116.818646,6122.838742,6110.681617,6116.737801,514.0389949,6116.716947,6116.689747,6116.663061,6116.636671,6116.716764,6116.689948,6116.663098,6116.63623,6129.613733,6116.716947,6103.82016,6116.725941,6116.722771,6117.454537,6117.660717,7505,6116.717032,6116.689858,6116.636379,45.48262738,34.0545983,25.96385659,0.074680603,-2.539695601,-3.144383806,-2.891952804,0.026815654,0.080534059,0.053718405,0.026867865,0.075091409,0.107320389,0.159093381,0.2130527,0.001721898,0.00335509,0.006547757,0.001287442,49.93038456,49.78807728,49.69240379,49.69518951,49.69005297,49.69240379,49.24789382,49.24789382,50.21967051,-50.88345143,12.38991786,12.39062653,6116.75272,21.36024797,0.27962522,NESTLEIND,9178.179551
2017,6808.003376,6813.561604,6802.066996,6807.987431,556.1766137,6807.787825,6807.543187,6807.29706,6807.0506,6807.788919,6807.542924,6807.297463,6807.052581,6819.791377,6807.787825,6795.784272,6806.738201,6807.835887,6807.94197,6807.707407,7107.907298,6807.787575,6807.542636,6807.051061,44.30632571,32.4443504,23.69047578,0.688452962,-0.801841258,-1.044166135,-1.198880966,0.24599516,0.736337532,0.490342372,0.244881601,0.685177809,0.984419937,1.479692399,1.968418207,0.007594812,0.015107934,0.030203334,0.010013179,50.19124259,50.04390875,50.90019484,50.89753067,50.90283368,50.90019484,49.94549562,49.94191374,51.29296526,-49.51301943,11.68401092,11.69099903,6807.87201,21.09802051,0.290108891,NESTLEIND,10214.5951
2018,9425.786732,9435.048325,9415.750098,9425.732988,889.8829608,9425.381933,9424.940847,9424.501294,9424.06104,9425.381283,9424.941026,9424.499845,9424.057121,9446.218716,9425.381933,9404.545151,9423.075453,9424.267135,9424.677658,9424.462937,4983.4,9425.381978,9424.941135,9424.061105,45.18431367,33.58600906,24.97877821,1.233444965,-2.695597928,-3.597630163,-3.308385656,0.440256677,1.324161484,0.883904807,0.442724232,1.24136085,1.760499266,2.638782836,3.526836896,0.010162269,0.020355565,0.040798233,0.013203518,50.35949797,49.90483846,51.93633665,51.93729595,51.93673825,51.93633665,49.44857691,49.44791436,52.3574017,-48.89164306,19.60371781,19.60826943,9425.51047,22.03955186,0.371619368,NESTLEIND,14142.92337
2019,12130.28566,12142.94498,12117.27136,12130.18664,1095.74899,12129.78324,12129.27671,12128.77331,12128.27349,12129.78297,12129.27916,12128.77754,12128.27726,12156.38458,12129.78324,12103.18189,12127.57613,12130.21482,12130.33887,12128.80059,4983.4,12129.78326,12129.27707,12128.27047,42.69230571,31.32655029,23.0828652,1.399761882,-0.414839794,-0.323446786,-0.181896791,0.503814871,1.50571212,1.001897249,0.500282555,1.400232755,2.021176952,3.01584107,4.006368105,0.00859583,0.017186072,0.03414131,0.010945491,50.42705994,50.23679487,50.25851101,50.25868638,50.25785183,50.25851101,49.78793336,49.79136162,50.43825083,-50.09350475,25.86868303,25.87371655,12130.13433,22.00382137,0.398299926,NESTLEIND,18201.58066
2020,16480.54395,16500.48191,16459.02945,16480.27108,1913.875897,16479.88737,16479.41303,16478.94068,16478.46614,16479.8887,16479.41379,16478.93916,16478.46428,16523.18303,16479.88737,16436.59171,16477.32855,16480.05203,16478.96294,16480.60225,4983.4,16479.88749,16479.41128,16478.46691,43.00635109,31.57979026,23.15861516,1.329230309,-2.446885973,-3.015655971,-3.254326215,0.474904493,1.424418818,0.949514326,0.474881994,1.329689872,1.894929577,2.846290194,3.800760032,0.007104934,0.013994571,0.028102916,0.008120905,49.89450094,49.67630384,50.63479477,50.6344818,50.63418743,50.63479477,49.5741124,49.57307463,51.38733038,-50.38974155,42.0121202,42.01718044,16479.92748,22.19609243,0.482864698,NESTLEIND,24729.99664
2021,18129.65714,18146.14014,18111.06673,18129.34455,1048.603501,18129.20316,18129.02121,18128.82905,18128.63606,18129.20154,18129.01565,18128.82704,18128.6396,18164.11716,18129.20316,18094.28917,18128.03323,18129.56384,18130.27694,18130.17414,4983.4,18129.20312,18129.02325,18128.63942,41.64872939,29.41083486,20.48495159,0.538654743,1.112529899,2.572188126,3.023528578,0.185895698,0.561937506,0.376041809,0.187435964,0.521908429,0.740703518,1.137529043,1.512795159,0.002339984,0.004779473,0.00962046,0.002847586,50.39487565,50.51641062,52.39817806,52.4002107,52.39744354,52.39817806,50.59984044,50.59994099,52.73928138,-47.82782505,35.31102,35.30907494,18128.85047,21.79225951,0.453715253,NESTLEIND,27201.6735
2022,18819.39275,18837.84039,18799.41951,18818.84251,635.3870588,18820.19322,18821.81981,18823.45795,18825.12246,18820.17917,18821.81985,18823.44083,18825.03973,18859.51997,18820.19322,18780.86647,18829.52657,18819.47046,18821.85979,18823.67666,4983.4,18820.19514,18821.83176,18825.10741,43.97884341,32.50830888,24.11102025,-4.585283685,-3.105965782,-2.945043245,-1.881279248,-1.640672849,-4.860555295,-3.219882447,-1.598901498,-4.46160976,-6.548137255,-9.977686275,-13.13792157,-0.017102542,-0.033606371,-0.067613147,-0.024262795,48.24636769,48.50169828,50.13361662,50.13890252,50.12550135,50.13361662,50.65568793,50.66695605,50.74402762,-50.81140917,38.56648699,38.66217647,18818.7008,21.67082024,0.493630192,NESTLEIND,28237.55015
2015,8290.443183,8294.976828,8285.575036,8290.291159,0,8290.324045,8290.363913,8290.406595,8290.450945,8290.323895,8290.365687,8290.408992,8290.453453,8301.71269,8290.324045,8278.9354,8290.250073,8290.338062,8290.510864,8290.382158,8846.503673,8290.324122,8290.363877,8290.449125,41.48595709,31.38375996,24.17523261,-0.12377712,2.063855651,1.174414118,0.444833267,-0.041791491,-0.129557509,-0.087766038,-0.044463215,-0.12534298,-0.164214047,-0.254721293,-0.349765886,-0.000708214,-0.001455995,-0.003156969,-0.00152119,50.48240306,50.54094893,51.53275328,51.53419151,51.53018737,51.53275328,51.05574682,51.06019708,50.68603111,-48.24697934,9.707273072,9.701616499,8290.281008,22.00592458,0.648022151,NIFTY 50,12437.76435
