year,quarter,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2020,3,131.1411818,131.317101,130.9623535,131.1359798,168559.0519,131.1397172,131.1444606,131.1495212,131.1548399,131.1397426,131.1447178,131.1500063,131.1555352,131.4936468,131.1397172,130.7857876,131.1641885,131.1615444,131.1787467,131.2031537,90.4,131.1397171,131.1444168,131.1545954,42.84996884,31.30089451,22.7431829,-0.015015993,-2.349027765,-2.539897244,-1.950651052,-0.004975174,-0.015792579,-0.010817405,-0.005528933,-0.015592393,-0.019383838,-0.030111111,-0.041828283,-0.006344567,-0.013312958,-0.029112078,-0.011829385,49.0615938,49.20322267,48.99394899,48.99113051,48.99641812,48.99394899,50.09450886,50.10237573,48.68092234,-51.24527011,0.357785909,0.357323232,131.1384781,22.35030618,0.38748816,POWERGRID,196.7982778
2020,4,135.6106607,135.7796439,135.4434577,135.6128271,195743.3301,135.6042106,135.593166,135.5819734,135.5707309,135.6041583,135.593061,135.5818819,135.5706795,135.9421461,135.6042106,135.2662752,135.5443507,135.6154768,135.6149209,135.6219207,90.4,135.6042351,135.5931975,135.5708082,41.40844505,29.49755896,20.65220373,0.03147825,2.464009862,2.520132783,2.809295539,0.011097311,0.033478811,0.0223815,0.01120241,0.031356126,0.044219219,0.066752467,0.089403689,0.017467591,0.03529982,0.071238208,0.023960191,50.7682161,50.75467083,51.15005549,51.1513487,51.14493131,51.15005549,50.62252244,50.62729333,49.93588971,-48.8561129,0.33918069,0.339628915,135.6119763,22.16201758,0.438852029,POWERGRID,203.5013728
2021,1,158.3733443,158.6135754,158.1251155,158.3719582,255445.5452,158.3632981,158.3526095,158.3418423,158.3310242,158.3633097,158.352553,158.3417075,158.3307663,158.861385,158.3632981,157.8652113,158.3148417,158.3712931,158.3709569,158.3294934,90.4,158.3632745,158.3526271,158.3310714,42.29013211,31.1496247,23.16039157,0.030304646,-0.722649316,-0.038034821,0.148850049,0.010756734,0.032543496,0.021786763,0.010941266,0.030712013,0.0430033,0.064620462,0.086468647,0.015384404,0.030926755,0.062196189,0.019994377,50.30521157,50.2973852,49.95154206,49.95233429,49.9551898,49.95154206,49.8929159,49.88436857,50.58875612,-50.01855432,0.49354067,0.493454345,158.3702164,22.33273575,0.452737677,POWERGRID,237.6761331
2021,2,168.5060765,168.7195847,168.273847,168.5019235,206272.0037,168.4965005,168.4894798,168.4822907,168.4751377,168.4964428,168.48939,168.4822832,168.4751848,168.9680113,168.4965005,168.0249898,168.4614154,168.5326549,168.5576683,168.5351098,90.4,168.496505,168.4895548,168.4751614,41.27215282,30.29623168,22.21638485,0.020042315,-3.501372816,-4.90559969,-5.520038221,0.007052861,0.021257981,0.014205119,0.007098306,0.01983798,0.028229508,0.042699454,0.056677596,0.009273721,0.019115381,0.038492395,0.01194192,49.9413236,49.57817358,49.4243484,49.43538306,49.41529747,49.4243484,48.51999196,48.53024319,50.96121804,-51.92195572,0.450935891,0.450819672,168.4984517,21.42523409,0.48118883,POWERGRID,252.8565082
2021,3,175.8517778,176.0295132,175.6665926,175.8499788,155938.2044,175.8435704,175.8353831,175.8271414,175.818981,175.8435195,175.8353611,175.8271942,175.8190241,176.2078315,175.8435704,175.4793093,175.8106699,175.8347048,175.8423708,175.8416109,90.4,175.8435742,175.8354307,175.8189563,41.04035367,29.49467477,22.28896008,0.022857075,-3.501434991,-4.106830939,-4.449489406,0.008158426,0.024495438,0.016337011,0.008170101,0.022903563,0.032751323,0.048973545,0.065291005,0.009443138,0.019251725,0.038363562,0.012535062,49.76676078,49.37249441,48.72376247,48.72267679,48.72775333,48.72376247,48.8523415,48.83823215,50.1643042,-52.12124605,0.365432167,0.365968254,175.8486949,20.98259462,0.366425751,POWERGRID,263.8628095
2021,4,197.9978228,198.2515444,197.7128915,197.9880845,173007.5028,197.981553,197.9738792,197.9664986,197.9590095,197.981682,197.9740267,197.9664346,197.958814,198.5255226,197.981553,197.4375834,197.9428466,197.9916408,198.0108109,198.0291996,90.4,197.9815433,197.9737423,197.9589845,41.49889459,30.26482213,22.53611967,0.021032984,-3.510293202,-4.058130792,-3.055991248,0.007655249,0.022868037,0.015212787,0.007620643,0.021349465,0.030491205,0.04537752,0.060800086,0.009279921,0.017421224,0.034703129,0.010687627,49.98933641,49.64405632,49.09778288,49.0875228,49.10177767,49.09778288,48.45020824,48.44636504,50.93845019,-51.55310109,0.545984663,0.545259545,197.9841735,22.02889226,0.459154682,POWERGRID,297.1079901
2022,1,208.5911961,208.8038627,208.3307059,208.5793333,143025.4694,208.5862078,208.5945843,208.6028418,208.6110765,208.586142,208.5944857,208.6026746,208.610694,209.0849326,208.5862078,208.0874831,208.6132914,208.6458552,208.7393734,208.7504077,90.4,208.5862046,208.5946386,208.611133,44.58125816,32.48709799,22.86272754,-0.023009678,-15.82240067,-21.26281995,-23.76321853,-0.008343695,-0.02455201,-0.016208315,-0.008019419,-0.02231904,-0.033607843,-0.049862745,-0.06645098,-0.007648698,-0.014918482,-0.029463503,-0.011455984,47.14201989,46.12392459,47.42130935,47.43301069,47.42476082,47.42130935,46.05004373,46.05707,52.51723179,-57.0487251,0.47946297,0.479803922,208.5713007,22.64543614,0.399392815,POWERGRID,312.9692157
2015,1,431.9670545,432.4937001,431.4110206,431.9429854,85984.93717,431.9722773,432.0084691,432.0454388,432.0820204,431.9722245,432.0086255,432.0447308,432.0805194,433.0820715,431.9722773,430.8624831,432.1053106,432.0760673,432.2566774,432.3096615,465.6221576,431.9723275,432.0084292,432.0820439,42.49844894,31.4999154,23.89670152,-0.101520731,-9.215858214,-11.12367707,-13.72379167,-0.036401001,-0.108294876,-0.071893918,-0.035789567,-0.100200344,-0.146160239,-0.220628324,-0.290192819,-0.016055029,-0.032394026,-0.064324878,-0.02355206,48.39205559,48.13662796,46.94993952,46.95233911,46.94535559,46.94993952,47.922375,47.92780858,48.72970364,-54.33453852,1.101165342,1.099983378,431.9492354,21.78312631,0.509940545,RELIANCE,648.1992104
2015,2,446.7248197,447.2706011,446.1776503,446.737235,113012.9707,446.6992896,446.6521541,446.605125,446.558829,446.6993559,446.6524841,446.6061967,446.5603605,447.8265397,446.6992896,445.5720396,446.5114181,446.669199,446.6184292,446.5396898,405.3057377,446.6992629,446.652133,446.55837,41.95367306,30.89269277,22.60457636,0.129338658,-0.717451822,2.902143332,5.655135186,0.046871773,0.138995356,0.092123583,0.045836133,0.128193158,0.188743169,0.281311475,0.371486339,0.021758196,0.043436343,0.085756054,0.028767657,51.49607053,51.30599966,50.61230565,50.60965498,50.6161487,50.61230565,49.08197837,49.08197837,51.14197689,-48.6481365,1.101798636,1.102327869,446.7284954,22.10221157,0.500924277,RELIANCE,670.3594262
2015,3,464.4832292,464.9877292,463.9339271,464.4645625,92191.05375,464.4929188,464.5286198,464.5643403,464.5996099,464.4929713,464.5285559,464.5641216,464.5998155,465.5811833,464.4929188,463.4046542,464.5885345,464.5196027,464.6182929,464.6914396,394.55,464.4929039,464.5285733,464.5998433,42.28142298,31.43116079,23.76476682,-0.099079594,-2.275835876,-4.224138048,-7.042796634,-0.035584658,-0.106844204,-0.071259546,-0.035693924,-0.100152859,-0.14275,-0.212916667,-0.283197917,-0.014671975,-0.029535072,-0.058684068,-0.021566795,48.67270038,48.71924728,50.09272558,50.09142855,50.095169,50.09272558,50.21777137,50.21501429,50.33347352,-50.88047287,1.072957435,1.073010417,464.4620729,21.58370563,0.544699516,RELIANCE,696.9546927
2015,4,470.5761752,471.0370399,470.1278271,470.5893681,80163.51663,470.5564368,470.5146153,470.4731641,470.4321131,470.5562958,470.514859,470.4735859,470.4322518,471.5211163,470.5564368,469.5917573,470.3947622,470.5316775,470.5213084,470.4654657,394.55,470.5564326,470.5146478,470.4317971,42.23377992,31.21457538,23.33537118,0.11483086,-0.404321424,0.65051297,2.275988436,0.041436707,0.124043931,0.082607224,0.041334116,0.115977692,0.166119734,0.248370288,0.328769401,0.018518308,0.03706748,0.073559662,0.024891987,51.3509015,50.9907992,50.47886053,50.48365973,50.47238255,50.47886053,48.95404128,48.95416603,50.72312511,-49.15253737,0.921210922,0.923059867,470.584745,22.02086784,0.487457227,RELIANCE,706.1009534
2016,1,496.8244556,497.4702,496.1498111,496.8093444,121323.6127,496.8019556,496.7938933,496.78596,496.7772044,496.8022295,496.7937477,496.7847503,496.7751361,498.2031685,496.8019556,495.4007426,496.7618326,496.6772528,496.5883177,496.5329812,394.55,496.8019617,496.793653,496.7776368,41.28240062,31.16245715,23.41789268,0.025008262,-2.118267384,-2.152459184,-1.96178557,0.008481851,0.027093388,0.018611536,0.009614106,0.027276645,0.0326,0.049911111,0.070711111,0.004510857,0.008442924,0.017943394,0.004962143,50.36223491,50.06345697,49.85673521,49.84881185,49.86457862,49.85673521,48.62557406,48.62098251,50.07917105,-49.61662667,1.342773688,1.343266667,496.8097852,22.6216986,0.518902581,RELIANCE,745.5451056
2016,2,488.7344516,489.1408817,488.2946667,488.7173656,90021.17785,488.7338323,488.7532054,488.7709498,488.7887613,488.7334903,488.7523584,488.7708692,488.7896011,489.5879762,488.7338323,487.8796883,488.8282899,488.7709368,488.896989,488.9198095,394.55,488.7338399,488.7536634,488.7891978,41.75159899,30.72751203,22.52881185,-0.050008685,-3.060422058,-3.556897955,-3.161191009,-0.018868095,-0.056110786,-0.037242691,-0.018731894,-0.052775239,-0.075645161,-0.110419355,-0.14644086,-0.007841375,-0.014433961,-0.027842514,-0.010008544,49.6308611,49.58758959,50.21776092,50.22987598,50.21223904,50.21776092,49.28648142,49.28393538,50.33920084,-49.83850992,0.860050595,0.857795699,488.717638,21.62765082,0.50101426,RELIANCE,733.2882151
2016,3,510.6844516,511.1513548,510.2108925,510.6813656,94332.26065,510.6567677,510.6264559,510.5959806,510.5655672,510.6568565,510.6264665,510.5962547,510.5662143,511.6310055,510.6567677,509.68253,510.5478054,510.6556974,510.6400716,510.5439243,394.55,510.6567336,510.6263735,510.5655632,42.59088928,32.19037029,24.28780484,0.084690585,-0.905284602,0.532585983,2.465789359,0.030389963,0.09064215,0.060252187,0.03004038,0.084008651,0.121602151,0.183505376,0.242376344,0.012523309,0.024931155,0.049654302,0.01662014,51.18762565,50.82431607,49.97109299,49.96498273,49.97875396,49.97109299,48.47946086,48.46766998,50.41127231,-49.23281789,0.953155877,0.953494624,510.6812043,21.8887209,0.446035879,RELIANCE,766.2568011
2016,4,514.9095814,515.3403096,514.4536625,514.9050905,84871.02747,514.9055875,514.9063277,514.9082806,514.9105379,514.9056762,514.9069461,514.9084131,514.9097362,515.8379174,514.9055875,513.9732577,514.9306594,514.8598403,514.8037065,514.7745686,394.55,514.9056185,514.9061623,514.9100294,42.95927385,32.00085869,24.07384669,-0.005607891,-4.675108063,-5.048077359,-4.792199874,-0.00126997,-0.004060046,-0.002790076,-0.001323088,-0.003592963,-0.00441465,-0.010976673,-0.013712666,0.000393261,0.000209654,-0.000464206,-0.001025727,49.78151513,49.53523062,48.82803804,48.82494123,48.82171488,48.82803804,47.90635375,47.92088758,50.32073825,-51.13267934,0.908159724,0.906823632,514.8996875,21.7936569,0.449686174,RELIANCE,772.5671408
2017,1,566.5418495,567.0215699,566.0652473,566.5455699,141696.3701,566.4945849,566.4306452,566.3661993,566.3013478,566.4945146,566.4304617,566.3669566,566.3045432,567.5105944,566.4945849,565.4785755,566.2128656,566.5085109,566.4920436,566.4663032,394.55,566.4945807,566.4307369,566.3017602,41.66817442,31.36170958,24.23619462,0.180574786,-4.267246632,-3.839308454,-2.310251785,0.064052957,0.189971481,0.125918524,0.062413432,0.173856436,0.256129032,0.386204301,0.517978495,0.02220063,0.044792786,0.09068408,0.030474848,50.64545113,50.15779745,48.26713362,48.26803617,48.27010176,48.26713362,47.59956712,47.60540647,49.81991057,-51.62570836,0.967792632,0.971892473,566.544129,21.71460836,0.443448027,RELIANCE,850.0541935
2017,2,677.7331694,678.3391366,677.0854973,677.7121749,115103.6986,677.6990579,677.6834459,677.6681632,677.6533383,677.6992272,677.6835725,677.6673248,677.6498551,679.0033328,677.6990579,676.394783,677.6704419,677.7066096,677.7278497,677.8295208,394.55,677.6990286,677.6832995,677.6529243,41.99683002,31.37687759,24.44986751,0.042613143,-8.252877882,-9.923775507,-9.605753303,0.015654783,0.049372097,0.033717314,0.017469615,0.050050332,0.062797814,0.092590164,0.119486339,0.005405372,0.010474015,0.019915852,0.006387921,49.43329,48.80099595,47.12538573,47.11860111,47.1349917,47.12538573,46.37030576,46.34979873,49.67460284,-53.37899138,1.275975056,1.273453552,677.7122696,21.06569103,0.472713227,RELIANCE,1016.881885
2017,3,786.3304204,787.0466389,785.558472,786.3099125,112949.6127,786.2719206,786.2231722,786.1737096,786.1230618,786.2716073,786.2223412,786.1720515,786.1212779,787.8138114,786.2719206,784.7300299,786.0755395,786.3647228,786.3642934,786.3715117,394.55,786.2719508,786.2235058,786.1239705,42.80665747,32.58846013,25.36088684,0.14226166,-3.445129838,-2.967948131,-2.760110109,0.049266106,0.150329393,0.101063287,0.050773587,0.142139155,0.195337175,0.29606274,0.402326078,0.013716804,0.028039529,0.057669739,0.019522601,50.94547968,50.49651152,50.23892598,50.25328561,50.22426509,50.23892598,48.91240123,48.91951462,50.55818434,-50.01898446,1.514177191,1.515556978,786.3050078,21.55445251,0.504122486,RELIANCE,1179.825875
2017,4,900.042119,900.9016787,899.1340201,900.0494114,88137.50011,899.988971,899.913462,899.8380626,899.7636167,899.9890147,899.9138643,899.8393896,899.7653129,901.8194675,899.988971,898.1584745,899.6515066,899.9366825,899.8976254,899.8471663,394.55,899.9889786,899.9134136,899.7630274,40.8256881,30.10189097,23.1497574,0.207909267,-0.430203016,0.887021826,1.263613947,0.0751504,0.223701745,0.148551345,0.074076646,0.207426232,0.301907565,0.451362546,0.59587966,0.018555849,0.03693896,0.072807609,0.024640089,51.08076114,50.72204132,50.88898882,50.88304034,50.89118324,50.88898882,48.03051743,48.03372606,51.45670628,-49.05796134,1.79713086,1.796054066,900.02837,21.64861127,0.470889871,RELIANCE,1350.468689
2018,1,917.1216222,917.9716556,916.1891,917.1083556,91718.75778,917.1254867,917.1462444,917.1669141,917.1874078,917.1253102,917.1460836,917.1665426,917.1866956,918.9902944,917.1254867,915.2606789,917.2365956,917.1364802,917.0664758,916.9231499,394.55,917.1254519,917.14645,917.187543,41.93218246,31.48920832,24.12110557,-0.057352849,-4.697581959,-5.295925213,-6.54976579,-0.02077342,-0.061385347,-0.040611927,-0.020152925,-0.05616533,-0.083311111,-0.124511111,-0.164255556,-0.00419873,-0.008224458,-0.016228779,-0.006383573,49.32804409,49.09970687,50.67438672,50.68022451,50.67217043,50.67438672,49.30150064,49.29855792,51.55736737,-50.15443948,1.823401041,1.824933333,917.0897037,21.40905597,0.584302086,RELIANCE,1376.066206
2018,2,947.1953958,948.0185313,946.3269688,947.1987083,86927.22083,947.1607667,947.1155104,947.0713035,947.0274057,947.1612662,947.1163256,947.0723271,947.0290124,948.9426256,947.1607667,945.3789077,947.0108254,947.0155402,946.9974221,946.9030445,394.55,947.1607003,947.1150035,947.0268909,41.74565903,31.96622829,24.9177245,0.122489249,-0.860537086,-0.050277824,0.30946519,0.04494052,0.132253715,0.087313194,0.043314633,0.120664467,0.180916667,0.26840625,0.354145833,0.010666743,0.020659646,0.040680808,0.013350271,50.69333684,50.34421541,50.73105466,50.71894451,50.74566207,50.73105466,48.81887087,48.81161898,51.44392408,-48.84084415,1.717285538,1.716677083,947.1814028,21.831017,0.502890221,RELIANCE,1421.182016
2018,3,1162.958251,1164.273574,1161.621366,1162.986273,116181.1193,1162.863777,1162.709397,1162.556071,1162.402705,1162.863605,1162.709546,1162.554691,1162.398779,1165.620147,1162.863777,1160.107407,1162.185906,1162.525613,1162.287742,1162.237493,394.55,1162.864015,1162.709235,1162.402531,40.84850112,30.87380181,23.79029106,0.432019686,1.775804787,5.638747505,8.010796996,0.154058959,0.464826087,0.310767128,0.155911742,0.437255546,0.61420765,0.919770492,1.23073224,0.028804326,0.05741199,0.115299582,0.039422534,52.42226799,52.15106953,52.08394831,52.08741633,52.07179498,52.08394831,49.12373072,49.14558864,51.74340327,-46.52166639,2.682383446,2.689628415,1162.960404,21.7879478,0.623912896,RELIANCE,1745.084257
2018,4,1101.15184,1102.593905,1099.571099,1101.127261,132156.5798,1101.185867,1101.260465,1101.333628,1101.406404,1101.186016,1101.26001,1101.334558,1101.410041,1104.426823,1101.185867,1097.94491,1101.522456,1100.983483,1101.081976,1100.903357,394.55,1101.185614,1101.260686,1101.406938,41.25562636,31.24568519,24.65414087,-0.206254049,0.02597594,1.220483777,1.98942364,-0.073994542,-0.224025325,-0.150030783,-0.075482602,-0.21176835,-0.294614362,-0.43870789,-0.58658023,-0.011246115,-0.022120858,-0.043920511,-0.017479178,49.90284479,50.0061021,51.50893262,51.50652045,51.51939242,51.50893262,49.74286433,49.72070121,51.54346637,-48.19522252,3.113075483,3.106139184,1101.097422,21.80389443,0.625840604,RELIANCE,1652.379455
2019,1,1226.640559,1227.942527,1225.294828,1226.64672,124595.2131,1226.544071,1226.41511,1226.286569,1226.158583,1226.544037,1226.415382,1226.286742,1226.157986,1229.350368,1226.544071,1223.737774,1225.917239,1226.470441,1226.255871,1226.143491,394.55,1226.544163,1226.415106,1226.158145,41.62337081,30.53031452,23.22173282,0.358894886,0.459759458,0.343832777,0.844722933,0.128654441,0.386051172,0.257396731,0.128756624,0.360495645,0.514752688,0.770387097,1.024655914,0.021659563,0.043356,0.086262237,0.0292906,51.30763836,50.917112,51.62915505,51.62983302,51.62121114,51.62915505,49.43897245,49.45330937,51.56909074,-48.55998555,2.682295419,2.685021505,1226.628025,22.26256827,0.569934471,RELIANCE,1840.589941
2019,2,1316.664067,1318.018389,1315.155867,1316.594667,121759.5796,1316.643576,1316.703832,1316.762473,1316.819585,1316.643231,1316.70245,1316.760172,1316.81681,1319.655529,1316.643576,1313.631622,1316.826629,1316.694543,1316.960262,1316.953893,394.55,1316.643541,1316.704122,1316.820985,41.04652876,30.64016578,23.08483174,-0.159729345,-2.657897899,-4.692177286,-7.294927212,-0.059218618,-0.173578529,-0.114359911,-0.056637952,-0.15788553,-0.239577778,-0.352644444,-0.461633333,-0.008654233,-0.016991744,-0.032631405,-0.012286531,48.96916401,48.8846254,50.09051913,50.09581071,50.09292654,50.09051913,49.56461728,49.5505881,50.66344131,-50.56802213,2.910165729,2.909222222,1316.589641,21.70115248,0.587067253,RELIANCE,1975.596322
2019,3,1231.260714,1232.686962,1229.732444,1231.240114,124695.7192,1231.205729,1231.164222,1231.123931,1231.08628,1231.206187,1231.165991,1231.128575,1231.093495,1234.327461,1231.205729,1228.083998,1231.008358,1231.401498,1231.675278,1231.579033,394.55,1231.205692,1231.163925,1231.084346,40.88158754,29.91719511,22.75596758,0.103645902,-1.986991506,-5.270841206,-7.333290906,0.040195612,0.112691485,0.072495872,0.035079814,0.096861692,0.165479776,0.241222031,0.305120482,0.007866117,0.015419743,0.029251948,0.008136627,49.40404169,49.35079026,50.6051268,50.59799178,50.60806849,50.6051268,49.89614332,49.90462607,51.04482781,-50.31114027,3.008560717,3.009423408,1231.21984,20.92503619,0.602571906,RELIANCE,1847.553184
2019,4,1469.795656,1471.119736,1468.424468,1469.795035,111871.3526,1469.715386,1469.613928,1469.508938,1469.400706,1469.714766,1469.610827,1469.503211,1469.393053,1472.581212,1469.715386,1466.849559,1469.324149,1469.648704,1469.603441,1469.525737,394.55,1469.715412,1469.614602,1469.403646,41.30481823,30.2689983,22.87981435,0.304818348,-4.341457979,-3.676151402,-1.363695048,0.103938785,0.321712807,0.217774022,0.110157778,0.309648286,0.409951241,0.62741578,0.856416223,0.014779646,0.030275932,0.063142925,0.021617501,50.72145133,50.25691626,50.06185608,50.06800193,50.06131798,50.06185608,47.38437443,47.37543403,51.04763704,-50.01654008,2.752578874,2.75227172,1469.779747,22.23358274,0.522970066,RELIANCE,2205.33197
2020,1,1347.917853,1349.972897,1345.719496,1347.85517,176420.3083,1348.023956,1348.231362,1348.440239,1348.653352,1348.023482,1348.233524,1348.447426,1348.665188,1352.914214,1348.023956,1343.133697,1348.890009,1348.338979,1348.685565,1348.678923,394.55,1348.024399,1348.231513,1348.650543,42.85474596,32.599326,25.51829293,-0.599270696,-6.48511762,-11.11047791,-13.26459884,-0.210042664,-0.64170654,-0.431663877,-0.217762227,-0.61237055,-0.833800753,-1.261657597,-1.702051067,-0.027675264,-0.055733831,-0.115288919,-0.046067353,47.85419418,47.76237175,48.81057246,48.81529956,48.79793677,48.81057246,49.15409966,49.1744797,50.12628354,-53.30663694,4.404494726,4.416345751,1347.849187,22.20304387,0.527507283,RELIANCE,2022.832644
2020,2,1461.1412,1463.800825,1458.464528,1461.195718,301486.9241,1460.921333,1460.583029,1460.246872,1459.905246,1460.922103,1460.58209,1460.237784,1459.888496,1466.493882,1460.921333,1455.348784,1459.36026,1460.843016,1460.762071,1460.653234,394.55,1460.920864,1460.58247,1459.907675,40.6516407,29.94016579,22.40621782,0.961341635,0.672695865,2.342422117,3.515721635,0.340013199,1.033606971,0.693593772,0.349287782,0.981365904,1.353626299,2.032636692,2.740973791,0.051685648,0.102625222,0.208372165,0.069517171,51.59875781,51.1591042,50.16585509,50.16335652,50.17806234,50.16585509,48.42402867,48.40896617,50.87592697,-49.53246599,5.45969564,5.453716674,1461.15369,22.15515201,0.570576185,RELIANCE,2193.033089
2020,3,2087.45697,2090.23096,2084.450081,2087.479101,277383.7388,2087.267137,2086.997546,2086.723156,2086.449534,2087.265872,2086.995231,2086.72396,2086.453362,2093.072055,2087.267137,2081.462219,2085.961441,2087.1641,2087.029071,2087.101316,394.55,2087.267163,2086.998569,2086.450626,41.01812118,30.30894483,23.03995178,0.763988216,-0.992443336,1.703745271,3.85193541,0.270641286,0.812510107,0.541868821,0.27059781,0.756995148,1.080646465,1.635626263,2.171949495,0.028313957,0.057334602,0.115037125,0.038852656,51.69791482,51.33255294,51.39947991,51.40433746,51.39009987,51.39947991,48.14456052,48.15431287,52.31355247,-48.25968234,5.869323953,5.869171717,2087.386714,21.91806046,0.559726064,RELIANCE,3132.456
2020,4,2040.979901,2043.322565,2038.304376,2040.839372,197190.985,2040.945324,2041.08007,2041.218245,2041.357399,2040.94609,2041.082227,2041.219775,2041.357562,2046.119133,2040.945324,2035.771515,2041.539305,2041.625369,2041.824664,2041.782853,394.55,2040.945407,2041.079431,2041.355781,39.51563011,29.08663392,21.99842615,-0.388874864,-5.59354495,-7.574279671,-8.450388126,-0.136137123,-0.411471923,-0.2753348,-0.13778664,-0.385530269,-0.541462891,-0.8250429,-1.100375375,-0.011650046,-0.023675106,-0.048089581,-0.01831772,49.10030361,48.90466015,49.60938614,49.60868668,49.61023586,49.60938614,48.72372107,48.72766628,50.98463762,-51.83265245,5.109606869,5.106359931,2040.822104,21.09901431,0.574179889,RELIANCE,3062.474753
2021,1,2023.805061,2026.306975,2021.083652,2023.751738,162200.5221,2023.741793,2023.732414,2023.72273,2023.712235,2023.74246,2023.732242,2023.721617,2023.710321,2029.324338,2023.741793,2018.159249,2023.544841,2023.846059,2024.224976,2024.159128,394.55,2023.741627,2023.732053,2023.71268,41.54186769,31.01568369,23.8407285,0.029237257,-2.224919843,-4.571620306,-5.257167407,0.010218424,0.032139423,0.021920998,0.011296023,0.03218291,0.040132013,0.062618262,0.083520352,0.002090537,0.003958556,0.008146667,0.001496417,49.79147069,49.5719037,50.93276388,50.92499515,50.9437163,50.93276388,49.43573902,49.41373682,51.36474061,-49.71047987,5.308014149,5.31,2023.714122,21.80776732,0.620661157,RELIANCE,3036.848801
2021,2,2048.231049,2050.314481,2045.959902,2048.198601,120741.7379,2048.152236,2048.093601,2048.036761,2047.981681,2048.152159,2048.095138,2048.040165,2047.987045,2052.663957,2048.152236,2043.640515,2048.065758,2048.018584,2047.919305,2047.820933,394.55,2048.152334,2048.093493,2047.980139,40.00843771,29.95875576,22.40203527,0.152648662,-4.906512258,-5.03500663,-4.221078367,0.05702087,0.165113592,0.108092722,0.053120017,0.147377262,0.231420765,0.340644809,0.443191257,0.006359778,0.012555977,0.024275806,0.007434084,49.80542099,49.55389791,49.97066951,49.97422025,49.96564666,49.97066951,48.78804228,48.79532826,51.10733532,-50.83473253,4.42712538,4.42357377,2048.157661,21.26356793,0.607345137,RELIANCE,3073.294432
2021,3,2222.97727,2224.952857,2220.824032,2222.959841,80013.60529,2222.79026,2222.57426,2222.358902,2222.145159,2222.789388,2222.574767,2222.36081,2222.147266,2227.178449,2222.79026,2218.402072,2221.851474,2222.493441,2222.261638,2221.865061,394.55,2222.790411,2222.574938,2222.144057,40.26765555,29.16237562,21.74474388,0.598079704,-1.121362819,1.186680932,4.364722403,0.214620908,0.64212126,0.427500351,0.213543936,0.598277166,0.862571429,1.285693122,1.71162963,0.01901108,0.038339618,0.076167422,0.025944877,51.37190809,51.10842991,51.28771231,51.29482367,51.2786536,51.28771231,48.33875377,48.3513049,52.076657,-47.84465588,4.176861188,4.18426455,2222.912243,21.29663132,0.578483283,RELIANCE,3335.364873
2021,4,2496.688138,2499.435253,2493.67012,2496.561883,82498.18919,2496.623368,2496.704547,2496.784841,2496.862783,2496.624315,2496.703569,2496.781361,2496.858193,2502.750616,2496.623368,2490.496119,2496.831734,2496.685057,2496.847276,2497.366111,394.55,2496.623205,2496.703744,2496.864472,41.08945655,30.00057682,22.27387739,-0.215969197,-2.334195575,-4.328925408,-4.47452778,-0.07925385,-0.233878043,-0.154624192,-0.076832944,-0.215274682,-0.323123123,-0.475139425,-0.623316173,-0.0056364,-0.011739984,-0.02247966,-0.008816695,49.61658933,49.51595239,49.97596742,49.96825639,49.98394947,49.97596742,49.51284097,49.50226892,50.61390889,-50.44079491,5.875944472,5.867857143,2496.555752,22.28448406,0.563602082,RELIANCE,3746.270313
2022,1,2420.76049,2423.238529,2418.021961,2420.727922,77563.05137,2420.683439,2420.628688,2420.571699,2420.512114,2420.683463,2420.626466,2420.565925,2420.502118,2426.166345,2420.683439,2415.200533,2420.46397,2420.97208,2420.775272,2420.707079,394.55,2420.683408,2420.628871,2420.514349,40.7197413,29.86894139,22.18240633,0.170135621,3.716604894,4.238007347,5.650720853,0.056996511,0.181344988,0.124348477,0.063807066,0.18042206,0.221039216,0.342921569,0.475627451,0.005242722,0.010513068,0.022393279,0.007107102,51.31057549,51.43065476,53.58797121,53.58354637,53.60016601,53.58797121,51.16084935,51.1478605,52.62483193,-46.64527068,5.308788731,5.316960784,2420.662804,22.01661793,0.608091985,RELIANCE,3632.24951
2015,1,70.37062832,70.47634641,70.26848404,70.36643949,37140.69448,70.37253989,70.37956616,70.38630762,70.39291307,70.37239826,70.37933682,70.38605361,70.39268252,70.57699703,70.37253989,70.16808276,70.40524879,70.3888135,70.38565861,70.39569665,75.45917553,70.37256575,70.37969249,70.39308163,47.26609614,35.70082697,27.12692317,-0.01846433,-6.552753255,-6.618455045,-6.42645317,-0.006938557,-0.020284257,-0.013345705,-0.006628911,-0.018547487,-0.028058511,-0.041140293,-0.053972739,-0.019768806,-0.037149876,-0.071101734,-0.02556894,48.62120315,48.58518061,45.0890514,45.09989723,45.06953848,45.0890514,47.60789874,47.64114342,46.35324587,-55.08568618,0.213463678,0.213796543,70.37042332,22.23851617,0.410188864,SAIL,105.6105884
